Name,Smiles,Inchi Key,Canonical_smiles
MACROGOL,OCCO,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO
MAFENIDE ACETATE,CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1,UILOTUUZKGTYFQ-UHFFFAOYSA-N,NCc1ccc(S(N)(=O)=O)cc1
MARALIXIBAT,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,STPKWKPURVSAJF-LJEWAXOPSA-N,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O
MASITINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,WJEOLQLKVOPQFV-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
MAVACAMTEN,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,RLCLASQCAPXVLM-NSHDSACASA-N,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O
MECAMYLAMINE HYDROCHLORIDE,CNC1(C)C2CCC(C2)C1(C)C.Cl,PKVZBNCYEICAQP-UHFFFAOYSA-N,CNC1(C)C2CCC(C2)C1(C)C
MECLOFENAMATE SODIUM,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+],QHJLLDJTVQAFAN-UHFFFAOYSA-M,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
MEDAZEPAM,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,YLCXGBZIZBEVPZ-UHFFFAOYSA-N,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
MEDRYSONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,GZENKSODFLBBHQ-ILSZZQPISA-N,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
MEFLOQUINE,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,XEEQGYMUWCZPDN-UHFFFAOYSA-N,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
MEFLOQUINE HYDROCHLORIDE,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,WESWYMRNZNDGBX-UHFFFAOYSA-N,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
MEGLUMINE METRIZOATE,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,TXKOGNLDVKUFSI-WZTVWXICSA-N,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I
MELPHALAN FLUFENAMIDE HYDROCHLORIDE,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1.Cl,ZCMWSKHHXLCVHI-VROPFNGYSA-N,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1
MENADIOL SODIUM DIPHOSPHATE,Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-].O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+],QIWDGSYHBCMXSI-UHFFFAOYSA-J,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O
MENADIONE,CC1=CC(=O)c2ccccc2C1=O,MJVAVZPDRWSRRC-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2C1=O
MEPARFYNOL,C#CC(C)(O)CC,QXLPXWSKPNOQLE-UHFFFAOYSA-N,C#CC(C)(O)CC
MEPAZINE,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,CBHCDHNUZWWAPP-UHFFFAOYSA-N,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1
MEPENZOLATE,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,GKNPSSNBBWDAGH-UHFFFAOYSA-N,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
MEPENZOLATE BROMIDE,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],JRRNZNSGDSFFIR-UHFFFAOYSA-M,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
MEPERIDINE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,WCNLCIJMFAJCPX-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
MEPIVACAINE HYDROCHLORIDE,Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl,RETIMRUQNCDCQB-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)C1CCCCN1C
MERCAPTOPURINE,Sc1ncnc2nc[nH]c12,GLVAUDGFNGKCSF-UHFFFAOYSA-N,Sc1ncnc2nc[nH]c12
MESTEROLONE,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,UXYRZJKIQKRJCF-TZPFWLJSSA-N,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C
METAPROTERENOL,CC(C)NCC(O)c1cc(O)cc(O)c1,LMOINURANNBYCM-UHFFFAOYSA-N,CC(C)NCC(O)c1cc(O)cc(O)c1
METARAMINOL BITARTRATE,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,VENXSELNXQXCNT-YDYUUSCQSA-N,C[C@H](N)[C@H](O)c1cccc(O)c1
METHACHOLINE CHLORIDE,CC(=O)OC(C)C[N+](C)(C)C.[Cl-],JHPHVAVFUYTVCL-UHFFFAOYSA-M,CC(=O)OC(C)C[N+](C)(C)C
METHACYCLINE,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,MHIGBKBJSQVXNH-IWVLMIASSA-N,C=C1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
METHANDROSTENOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,XWALNWXLMVGSFR-HLXURNFRSA-N,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
METHANTHELINE,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,GZHFODJQISUKAY-UHFFFAOYSA-N,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21
METHAPYRILENE HYDROCHLORIDE,CN(C)CCN(Cc1cccs1)c1ccccn1.Cl,BONORRGKLJBGRV-UHFFFAOYSA-N,CN(C)CCN(Cc1cccs1)c1ccccn1
METHDILAZINE,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,HTMIBDQKFHUPSX-UHFFFAOYSA-N,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
METHENAMINE HIPPURATE,C1N2CN3CN1CN(C2)C3.O=C(O)CNC(=O)c1ccccc1,ROAIXOJGRFKICW-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3
METHICILLIN,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,RJQXTJLFIWVMTO-TYNCELHUSA-N,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
METHIXENE HYDROCHLORIDE,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl.O,RAOHHYUBMJLHNC-UHFFFAOYSA-N,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
METHOCARBAMOL,COc1ccccc1OCC(O)COC(N)=O,GNXFOGHNGIVQEH-UHFFFAOYSA-N,COc1ccccc1OCC(O)COC(N)=O
METHOXSALEN,COc1c2occc2cc2ccc(=O)oc12,QXKHYNVANLEOEG-UHFFFAOYSA-N,COc1c2occc2cc2ccc(=O)oc12
METHOXYFLURANE,COC(F)(F)C(Cl)Cl,RFKMCNOHBTXSMU-UHFFFAOYSA-N,COC(F)(F)C(Cl)Cl
METHYL AMINOLEVULINATE HYDROCHLORIDE,COC(=O)CCC(=O)CN.Cl,UJYSYPVQHFNBML-UHFFFAOYSA-N,COC(=O)CCC(=O)CN
METHYL SALICYLATE,COC(=O)c1ccccc1O,OSWPMRLSEDHDFF-UHFFFAOYSA-N,COC(=O)c1ccccc1O
METHYLDOPATE HYDROCHLORIDE,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1.Cl,QSRVZCCJDKYRRF-YDALLXLXSA-N,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
METHYLPHENIDATE HYDROCHLORIDE,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,JUMYIBMBTDDLNG-UHFFFAOYSA-N,COC(=O)C(c1ccccc1)C1CCCCN1
METHYLPREDNISOLONE ACEPONATE,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,DALKLAYLIPSCQL-YPYQNWSCSA-N,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
METHYLPROMAZINE,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,ZZHLYYDVIOPZBE-UHFFFAOYSA-N,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
METHYSERGIDE,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,KPJZHOPZRAFDTN-NQUBZZJWSA-N,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
METILDIGOXIN,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,IYJMSDVSVHDVGT-PEQKVOOWSA-N,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C
METIPRANOLOL HYDROCHLORIDE,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C.Cl,BLWNYSZZZWQCKO-UHFFFAOYSA-N,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
METOCURINE,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,JFXBEKISTKFVAB-AJQTZOPKSA-N,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3
METOCURINE IODIDE,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-],DIGFQJFCDPKEPF-OIUSMDOTSA-L,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3
METRIZAMIDE,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,BAQCROVBDNBEEB-UBYUBLNFSA-N,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
METRONIDAZOLE HYDROCHLORIDE,Cc1ncc([N+](=O)[O-])n1CCO.Cl,FPTPAIQTXYFGJC-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1CCO
METYRAPONE,CC(C)(C(=O)c1cccnc1)c1cccnc1,FJLBFSROUSIWMA-UHFFFAOYSA-N,CC(C)(C(=O)c1cccnc1)c1cccnc1
METYROSINE,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,NHTGHBARYWONDQ-JTQLQIEISA-N,C[C@](N)(Cc1ccc(O)cc1)C(=O)O
MICAFUNGIN SODIUM,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1.[Na+],KOOAFHGJVIVFMZ-WZPXRXMFSA-M,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1
MIDAZOLAM MALEATE,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.O=C(O)/C=C\C(=O)O,XYGVIBXOJOOCFR-BTJKTKAUSA-N,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
MIFAMURTIDE,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,JMUHBNWAORSSBD-WKYWBUFDSA-N,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC
MIFEPRISTONE,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,VKHAHZOOUSRJNA-GCNJZUOMSA-N,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
MINAPRINE,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,LDMWSLGGVTVJPG-UHFFFAOYSA-N,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
MITOBRONITOL,O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr,VFKZTMPDYBFSTM-KVTDHHQDSA-N,O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr
MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,KKZJGLLVHKMTCM-UHFFFAOYSA-N,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
MIVACURIUM CHLORIDE,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2.[Cl-].[Cl-],WMSYWJSZGVOIJW-ONUALHDOSA-L,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2
MOCLOBEMIDE,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,YHXISWVBGDMDLQ-UHFFFAOYSA-N,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
MODAFINIL,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,YFGHCGITMMYXAQ-UHFFFAOYSA-N,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1
MOEXIPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,UWWDHYUMIORJTA-HSQYWUDLSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O
MONTELUKAST,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,UCHDWCPVSPXUMX-TZIWLTJVSA-N,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
MOXIFLOXACIN,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FABPRXSRWADJSP-MEDUHNTESA-N,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
MOXISYLYTE,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,VRYMTAVOXVTQEF-UHFFFAOYSA-N,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
MYCOPHENOLATE MOFETIL HYDROCHLORIDE,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2.Cl,OWLCGJBUTJXNOF-HDNKIUSMSA-N,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,HPNSFSBZBAHARI-RUDMXATFSA-N,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
NALBUPHINE,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,NETZHAKZCGBWSS-CEDHKZHLSA-N,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
NALBUPHINE HYDROCHLORIDE,Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,YZLZPSJXMWGIFH-BCXQGASESA-N,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
NALTREXONE,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,DQCKKXVULJGBQN-XFWGSAIBSA-N,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
NANDROLONE PHENPROPIONATE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,UBWXUGDQUBIEIZ-QNTYDACNSA-N,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
NARATRIPTAN,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,AMKVXSZCKVJAGH-UHFFFAOYSA-N,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
NARATRIPTAN HYDROCHLORIDE,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,AWEZYKMQFAUBTD-UHFFFAOYSA-N,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
NEBIVOLOL,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,KOHIRBRYDXPAMZ-UHFFFAOYSA-N,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
NEDOCROMIL,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,RQTOOFIXOKYGAN-UHFFFAOYSA-N,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
NEFAZODONE,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,VRBKIVRKKCLPHA-UHFFFAOYSA-N,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
NELFINAVIR,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,QAGYKUNXZHXKMR-HKWSIXNMSA-N,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
NELFINAVIR MESYLATE,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,NQHXCOAXSHGTIA-SKXNDZRYSA-N,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
NEOSTIGMINE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,ALWKGYPQUAPLQC-UHFFFAOYSA-N,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
NEOSTIGMINE BROMIDE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],LULNWZDBKTWDGK-UHFFFAOYSA-M,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
NEOSTIGMINE METHYLSULFATE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],OSZNNLWOYWAHSS-UHFFFAOYSA-M,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,JWNPDZNEKVCWMY-VQHVLOKHSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
NERATINIB MALEATE,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C.O=C(O)/C=C\C(=O)O,VXZCUHNJXSIJIM-MEBGWEOYSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
NETARSUDIL,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,OURRXQUGYQRVML-AREMUKBSSA-N,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1
NETARSUDIL DIMESYLATE,CS(=O)(=O)O.CS(=O)(=O)O.Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,QQDRLKRHJOAQDC-FBHGDYMESA-N,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1
NICERGOLINE,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,YSEXMKHXIOCEJA-FVFQAYNVSA-N,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
NICOTINE BITARTRATE,CN1CCC[C@H]1c1cccnc1.O.O.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,LDMPZNTVIGIREC-CZEDPBFNSA-N,CN1CCC[C@H]1c1cccnc1
NIFEDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],HYIMSNHJOBLJNT-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
NIFUROXAZIDE,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,YCWSUKQGVSGXJO-NTUHNPAUSA-N,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1
NILOTINIB,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,HHZIURLSWUIHRB-UHFFFAOYSA-N,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
NIMESULIDE,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,HYWYRSMBCFDLJT-UHFFFAOYSA-N,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
NIMODIPINE,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
NIRAPARIB,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,PCHKPVIQAHNQLW-CQSZACIVSA-N,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
NITAZOXANIDE,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,YQNQNVDNTFHQSW-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
