Canonical_smiles,InChI_Key
CC(C)(C)OC(=O)N1CC2CC(CN(C[C@H](O)COc3ccc(C#N)cc3)C2)C1,FFDOXSIZJSGXOQ-ACBHZAAOSA-N
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,ZEWQUBUPAILYHI-UHFFFAOYSA-N
COc1ccc(CN(C)C)c(Oc2ccc(Cl)c(Cl)c2)c1,BWBOBCUPLKYBOV-UHFFFAOYSA-N
C1=C(c2ccc(OCCCN3CCCCC3)cc2)CCC1,ZSGUUFCXNQUDKV-UHFFFAOYSA-N
CCCOCCn1c(=O)c(N2CCN(C[C@H](C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,JWZQBERYCMZHJF-SFHVURJKSA-N
CCOCCn1c(N2CC[C@H](N(C)C)C2)nc2ccccc21,VILNAIPEYFWQQH-AWEZNQCLSA-N
CC[N+](CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,HKTXZWQCPUSIKH-UHFFFAOYSA-N
O=C(c1ccncn1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1,XYXAYUQJAMPEPZ-UHFFFAOYSA-N
Cc1cc(=O)oc2c(C)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,QNUVGIFFQGUVAD-UHFFFAOYSA-N
CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(=Cc5ccccc5)CC4C3CCC12,UICYMQZXHRACIG-UHFFFAOYSA-N
CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cccnc3)CC2)C1,NCJKKRRMGQPBBA-RSXGOPAZSA-N
CCN(Cc1cccc(OCc2noc(-c3ccccc3F)n2)c1)[C@H]1CCN(C2C[C@@H](C)[C@H](C)C2)C1,SORMGDAGOZUFDS-XPNTWCBSSA-N
C[C@@H]1CCCN1CCc1ccc2nc(-c3cc(Br)no3)ccc2c1,RLDOROHJMZJOFY-CYBMUJFWSA-N
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,FGXWKSZFVQUSTL-UHFFFAOYSA-N
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN)c(I)c1,ZOCLVGHDXBVATF-UHFFFAOYSA-N
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cc[n+]([O-])cc1)CC2,DVQXAHGZSWJSQT-UHFFFAOYSA-N
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(=O)[nH]cn1,SGDWPIDXMHBDQC-UHFFFAOYSA-N
CC(C)C(=O)N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,FQBBSOFRGNNFDV-QHCPKHFHSA-N
COc1cccc(C2CCN(C3CCC(C(=O)NCc4cc(C(F)(F)F)cc(C(F)(F)F)c4)(C(C)C)C3)CC2)c1,ZLIAFORUHVKWQY-UHFFFAOYSA-N
COc1cccc(C2CCN([C@@H]3CC[C@@](C(=O)NCc4cc(C(F)(F)F)cc(C(F)(F)F)c4)(C(C)C)C3)CC2)c1,ZLIAFORUHVKWQY-NAKRPHOHSA-N
Cn1c(=O)cc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc21,KXJVMFXTTSRQMV-UHFFFAOYSA-N
Cc1ccc(C#CCOCc2cccc(COC#Cc3ccc(C)cc3)[n+]2C)cc1,UUPXYSBCXRQOAW-UHFFFAOYSA-N
N#Cc1ccc(-c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)cc1,WNWBYUIGGUXYAA-SANMLTNESA-N
CC(C)c1cc(CNCCN2CC=C(c3ccc(Cl)c(Cl)c3)CC2)on1,CSNDOCJTMCXKJJ-UHFFFAOYSA-N
Clc1cccc(N2CCN(CCCCCOc3cc4ccccc4cn3)CC2)c1Cl,KPLQQMQZQUMPCN-UHFFFAOYSA-N
CN1Cc2ccccc2C(c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1,VFUWIUMIQOHXBB-UHFFFAOYSA-N
O=C(c1ccccc1)C1CCN(CCc2ccccc2)CC1,GEFOLRNTTIQKBZ-UHFFFAOYSA-N
C[n+]1c(CCCOc2ccccc2)cccc1CCCOc1ccccc1,HLXANZVXURKUJH-UHFFFAOYSA-N
OCC1(N2CCN([C@H]3CCc4ccc(OCc5noc(-c6ccc(Cl)cc6)n5)cc43)CC2)CCCC1,GPSVSZZDAKVKII-VWLOTQADSA-N
Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1,YCXCLZSLZGBCTA-UHFFFAOYSA-N
Fc1ccc(-n2cc(C3CCNCC3)c3ccc(Cl)cc32)cc1,MKWVUUFAZUWDSJ-UHFFFAOYSA-N
N#CCN(CCOc1ccc([N+](=O)[O-])cc1)CCc1ccc([N+](=O)[O-])cc1,ROGNVHKKAHEZOJ-UHFFFAOYSA-N
O=C(N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1,GFQPGTMHAHWZHS-VWLOTQADSA-N
CN(CCOc1ccc([N+](=O)[O-])cc1)Cc1ccc([N+](=O)[O-])cc1,YELPLWLFRHPDNY-UHFFFAOYSA-N
O=C(NCc1ccc(F)cc1)N(c1ccc(Br)cc1)C1CCN(C2CCCC2)CC1,WHBCDNPPOUFKAB-UHFFFAOYSA-N
O=C(Cc1ccccc1)N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,AKTHZRZKYPJJRC-MHZLTWQESA-N
COc1ccc(CNC(=O)C2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)cc1,AZMAXBLMFRAXJU-UHFFFAOYSA-N
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NCC6CC6)ncn4-5)CC3)cccc2n1,RKTWFMDUKBINRA-UHFFFAOYSA-N
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,VGIGHGMPMUCLIQ-UHFFFAOYSA-N
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CCCC6)ncn4-5)CC3)cccc2n1,NHJGZNMVTILZTQ-UHFFFAOYSA-N
CN[C@H]1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cn2)C1,DOKSQMPMAHUKLJ-NRFANRHFSA-N
[H]/N=C(/c1ccc(C(=O)Nc2ccc(OC)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCCCC2)c1)N(C)C,BJKBLXBZYXGWIS-BXVZCJGGSA-N
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@@H]2C(=O)OCC(=O)N(C)C)c1,MYYDRLLCLWPOSB-NUMPCJBFSA-N
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC(C)(C)C(=O)O)c1,NASKVDWGYKOGBO-XDSPJLLDSA-N
COCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)nc2)C2CC2)c1,PGSRKJVMAOWDEC-SXOMAYOGSA-N
Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@@H](Oc2cccc(C(N)=O)c2)C3)s1,RLHOWHVHHMGIKE-VQFNDLOPSA-N
CCc1cccc(NC(=O)N2CCc3nc(-c4cnc(C#N)nc4)nc(-c4ccccc4C)c3C2)c1,PUUQCIRREZCBEW-UHFFFAOYSA-N
CCc1cccc(NC(=O)N2CCc3nc(-c4cnccc4C#N)nc(-c4ccccc4C)c3C2)c1,PHLWFZAXCSGRRG-UHFFFAOYSA-N
CC(C)N1CCN(c2nc(-c3ccc(Cl)cc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,XOKLRIBOHSHHOV-UHFFFAOYSA-N
Cc1ccc2c(-c3nnc(SCCCN4C[C@H]5C[C@@]5(c5ccc(Cl)cc5)C4)n3C)cccc2n1,AAONJNLMLWRZJE-HRFSGMKKSA-N
O=C1c2cc3ccccc3n2CCN1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,DGKURWUVIVQHCD-UHFFFAOYSA-N
[H]/N=C(/c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCCCC1,KGUDOEAVFUTLFC-NFFVHWSESA-N
Cn1cccc1-c1nnc(CCCCN2CC3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)n1C,IJRJXQCRKUIOGO-LEQGEALCSA-N
Cn1c(OCCCN2CC3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccc1,BOOTUBXURVCYKU-GWQXNCQPSA-N
Cc1ccoc1-c1nnc(SCCCN2C[C@H]3C[C@@]3(c3ccc(C(F)(F)F)cc3)C2)n1C,OWNUCKLLDLFPLN-GCJKJVERSA-N
Cc1ncoc1-c1nnc(SCCCN2C[C@H]3C[C@@]3(c3ccc(C(F)(F)F)cc3)C2)n1C,HIRZFMOIKMLUHF-UTKZUKDTSA-N
Cc1ncoc1-c1nnc(SCCCN2C[C@H]3C[C@@]3(c3ccc(OC(F)(F)F)cc3)C2)n1C,SRVOWVHRVJSZKO-IERDGZPVSA-N
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(c4cccc(C(F)(F)F)c4)C[C@@H]3C2)n1C,MHPHRNFSAZNRAT-XMSQKQJNSA-N
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C(F)(F)C(F)(F)F)oc4cc3CC2)n1C,DOTHXJXYLNKQOQ-UHFFFAOYSA-N
CN1C2CCCC1CC(NC(=O)c1cccc3oc(C4CC4)nc13)C2,SFVKVHVOODTRCH-UHFFFAOYSA-N
CN1CCC[C@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,WYRUGBCTQBZIHO-KRWDZBQOSA-N
COc1cnc2c(NCc3nnc4ccc(-c5cc(F)cc(F)c5)nn34)ccnc2c1,DPSHYRRSRHVRRE-UHFFFAOYSA-N
COc1cc(-c2cn(C3CCC(c4ccccc4)CN(Cc4ccccc4)C3=O)nn2)ccc1-n1cnc(C)c1,LPOUMFNXXSGLCK-UHFFFAOYSA-N
COc1ccc(C2CN(CCCc3ccc(OC)c(OC)c3)CC2CNC(=O)c2cccc(Cl)c2)cc1,SCBFPLDUOJGCDI-UHFFFAOYSA-N
COc1cccc(C2CCCN(CCN3CCN(c4cccc(Cl)c4)C3=O)C2)c1,CUOZZEMLTFRECQ-UHFFFAOYSA-N
COc1ccccc1-c1nc2c(C(=O)NC3CN4CCC3CC4)cccc2o1,QZEXFNKCPOFGAE-UHFFFAOYSA-N
CSc1nn2c(N3CCNCC3)c3c(nc2c1S(=O)(=O)c1ccccc1)CCC3,PPPVADQGCXVIIG-UHFFFAOYSA-N
Cc1cc(F)ccc1C1CCN(C[C@@H]2Cc3ccccc3CN2)CC1,YLRVVUNTBVYUEG-NRFANRHFSA-N
Cn1c(SCCCN2CC3CCN(c4cccc(F)c4)C3C2)nnc1-c1cnccn1,UDUUCGMSUBUXNS-UHFFFAOYSA-N
O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(I)c1,XZXRXUCWJOQZBL-UHFFFAOYSA-N
Cn1c(SCCCN2CC3CCN(c4ccccc4C#N)C3C2)nnc1-c1cnccn1,QYAPJFAWWAJNJA-UHFFFAOYSA-N
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2cn1,JMYVVZJJTRVCDC-UHFFFAOYSA-N
NC1CC1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,UQVNDLXCWMYEIP-UHFFFAOYSA-N
CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,FOHHNHSLJDZUGQ-VWLOTQADSA-N
Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,SRUISGSHWFJION-UHFFFAOYSA-N
O=C(c1ccccc1)C1CCN(CCCc2ccccc2)CC1,NPACTRWOFKPCLK-UHFFFAOYSA-N
O=C(Nc1c(Cl)cncc1Cl)c1cn(-c2ccc(Cl)cc2)c2ncccc2c1=O,ZYQHRABKRQWTBJ-UHFFFAOYSA-N
CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2c1=CC[C@H](C(F)(F)F)C=2,LEKUJLQQZVXLAU-GKVSMKOHSA-N
CCCC(=O)N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,NDJMUWDIDQMYFY-QHCPKHFHSA-N
Cc1c(C)c2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2oc1=O,LPXDHIRCWKEQDI-UHFFFAOYSA-N
C[C@@H]1CCCC1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1,MNSKOLHUMODDGL-PYUWXLGESA-N
Cc1ccc(C(=O)N[C@H]2CCc3ccc(CCN4CCN(c5nsc6ccccc56)CC4)cc32)cc1,ZAAQJDPTTZJUDL-MHZLTWQESA-N
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,PZUJQWHTIRWCID-HXUWFJFHSA-N
Cc1ccc(CCCOCc2cccc(COCCCc3ccc(C)cc3)[n+]2C)cc1,JTUWRKGNMXWOFN-UHFFFAOYSA-N
O=C(CCc1ccccc1)NCCN(c1ccc(F)cc1)c1ccc(F)cc1,XFHBTCKIWAADLV-UHFFFAOYSA-N
Cn1nccc1-c1ccc(OCCCN2CCCCC2)cc1,XBIDNEGDXXMQIB-UHFFFAOYSA-N
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)n1C,GOLAHDQVVNCLCU-UHFFFAOYSA-N
CCCCN(Cc1cncn1Cc1ccc(C#N)cc1)C1CCN(Cc2ccccc2)C1=O,AAXGNXOJOSOUQQ-UHFFFAOYSA-N
N#Cc1ccc(Cn2cncc2C[N+](CC[N+]2CCOCC2)C2CCN(Cc3cccc(Cl)c3)C2=O)cc1,KOCNCYHZFRVCOW-UHFFFAOYSA-N
O=S(=O)(NCC1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1)c1ccccc1,KKKGFVLMGTXNNX-UHFFFAOYSA-N
N#Cc1ccc(Cn2cncc2CN(CCN2CCOCC2)C2CCN(Cc3cccc(Cl)c3)C2=O)cc1,XEWSILGLGYHPRI-UHFFFAOYSA-N
CCCC[N+](Cc1cncn1Cc1ccc(C#N)cc1)C1CCN(Cc2ccccc2)C1=O,GNRZWIIEHAXFFH-UHFFFAOYSA-N
N#Cc1ccc(Cn2cncc2CN(CCN2CCOCC2)[C@@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,XEWSILGLGYHPRI-MUUNZHRXSA-N
CCCCN(Cc1cncn1Cc1ccc(C#N)cc1)[C@H]1CCN(Cc2ccccc2)C1=O,AAXGNXOJOSOUQQ-SANMLTNESA-N
O=C(Nc1ccccc1)N(c1ccc(Br)cc1)C1CCN(C2CCCC2)CC1,BFGRVRCTCWRWNN-UHFFFAOYSA-N
CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cc(Cl)ncn3)CC2)C1,ZUQHPBCHCUTNSK-BWKNWUBXSA-N
CC(C)(O)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3cc(Cl)ncn3)CC2)C1,KUUYARHPFYBLLJ-UHFFFAOYSA-N
CCC(=O)N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,BNPYZAAZLNWAPS-QFIPXVFZSA-N
CCOc1ccccc1C(=O)NCCCN1CCOCC1,YZBWJKXWVHZMER-UHFFFAOYSA-N
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,GKIRPKYJQBWNGO-UHFFFAOYSA-N
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,GKIRPKYJQBWNGO-OCEACIFDSA-N
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCN(C)C)c1,GLYFGYIXZOBFGF-GPOMZPHUSA-N
CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC,KLQBJPKPQBLAOR-UHFFFAOYSA-N
CCOCC1(COCC)NC(c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,JGAPWJRMEQDHGG-UHFFFAOYSA-N
COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccccc2)n1,YPYZRWHMPFMODX-UHFFFAOYSA-N
Nc1ccc(-c2ccccc2F)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,HSHBIVVLOXFRND-UHFFFAOYSA-N
O=C(NCc1ccccc1)N(c1ccc(Br)cc1)C1CCN(C2CCCC2)CC1,DLEHGKOYLBSEGL-UHFFFAOYSA-N
COC(=O)C(CCCN(C)CCCc1nc2ccccc2[nH]1)(c1ccc(Br)cc1)C(C)C,DUAKQKCVTZFHSD-UHFFFAOYSA-N
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C2CC3CN(CC(O)c4ccccc4)CC3C2)c1,KYCWFOMNQICMSP-UHFFFAOYSA-N
CCCCCCCN(CC)C/C=C\Cc1ccccc1,IEBPXKBSRQKVOZ-QBFSEMIESA-N
COc1cccc(-c2ccc(C#Cc3cccc(C#Cc4ccc(-c5cccc(OC)c5)cc4)[n+]3C)cc2)c1,PKYUVZKEQDQAGG-UHFFFAOYSA-N
O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccccc1,IOCMJUXJUBZFSJ-UHFFFAOYSA-N
CCOC(=O)N1CCC(=C2c3ccccc3CCc3cc(Cl)ccc32)CC1,HXCYQPGNPRRHCK-UHFFFAOYSA-N
CC1CCCCN1CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,PAFDEAYHVWIWMO-UHFFFAOYSA-N
CCN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1,KHLCOSGYTJPDNE-UHFFFAOYSA-N
CCN(CCc1ccc(Cl)c(Cl)c1)C[C@H](O)COc1ccc(NS(C)(=O)=O)cc1,KHLCOSGYTJPDNE-KRWDZBQOSA-N
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@@H]1CCN(C(=O)N(C)[C@@H]2CCN(CCCc3ccc(Cl)cc3)C2)C1,CZSUCMAQMLGPBX-FIRIVFDPSA-N
CN(C)CCN(C)C(=O)c1ccc(-c2ccc([C@H]3CC(F)=NN3c3ccc(C#N)cc3)cc2)cc1,YMVZGPDBCBCXDI-AREMUKBSSA-N
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N(C)[C@@H]2CCN(CCCc3ccc(Cl)cc3)C2)C1,CZSUCMAQMLGPBX-JSOSNVBQSA-N
Nc1ccc(-c2cccc(F)c2)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,SUAKAXXIPDSKLQ-UHFFFAOYSA-N
CN(C)CCN(C)C(=O)c1ccc(C2=NN(c3ccc(C#N)cc3)C(c3ccc(F)cc3)C2)cc1,HKUKEMRCCWWBFD-UHFFFAOYSA-N
O=c1c2ccccc2nc(-c2ccc(OCCCN3CCCCC3)cc2)n1Cc1ccccc1,YOQCIOKHHDUPPQ-UHFFFAOYSA-N
O=C1c2ccc(OCc3ccccc3)cc2CCC1CCN1CCC(c2ccccc2)CC1,CYZOBDVPCDGVGS-UHFFFAOYSA-N
CCOC(=O)N1CCN(C(=O)C2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)CC1,RGSYANNBEVLWOT-UHFFFAOYSA-N
O=C(N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(Cl)cc1,PHDDUIXSXSRRQU-SANMLTNESA-N
CCC(=O)N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,GMJXFEMNNKZIHB-QFIPXVFZSA-N
CC1=NC2=[N+](CCCC2)C(=O)[C@@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,VBTZQSGZDUYCTG-GOSISDBHSA-N
O=C1N=c2ccccc2=[N+]1CCCN1CCC([N+]2=c3ccc(Cl)cc3=NC2=O)CC1,FFWLPSTYHBXBAE-UHFFFAOYSA-N
O=C(N(CCOc1ccc([N+](=O)[O-])cc1)CCc1ccc([N+](=O)[O-])cc1)C(F)(F)F,DKNASAFVZPVTRW-UHFFFAOYSA-N
CN(CCOc1ccccc1)CCc1ccc(NS(C)(=O)=O)cc1,WNKNOMDFZHTKIA-UHFFFAOYSA-N
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3ccccc23)CC1,XLLSZDJAXFXJTA-UHFFFAOYSA-N
Cn1c(=O)nc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc21,QDLQBKBQLRPJEG-UHFFFAOYSA-N
Nc1cncc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)c1,VJJMIHLDIPOSDI-UHFFFAOYSA-N
N#Cc1nc(CCCN2CCCCC2)cc(-c2cccc(C(F)(F)F)c2)n1,XGXDWBUGQKHTSH-UHFFFAOYSA-N
Cc1ccc2c(-c3nnc(SCCCN4C[C@H]5C[C@@]5(c5ccc(C(F)(F)F)cc5)C4)n3C)cccc2n1,AWJOAMPQOUEKCN-ZBLYBZFDSA-N
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccccc4)n2C)CC3)no1,CHUTWLUGUSZHNG-UHFFFAOYSA-N
CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,ZLAONGKKHFSBFL-UHFFFAOYSA-N
Clc1cccc(N2CCN(CCCCOc3cc4ccccc4cn3)CC2)c1Cl,MHFKMHGOYNDZEI-UHFFFAOYSA-N
O=c1c2ccncc2c(Cc2ccc(Cl)cc2)nn1C[C@@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1,CIAWHNGOFJZBCL-XIFFEERXSA-N
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1ccccn1,ARXBAOIZXCCQAV-UHFFFAOYSA-N
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cncnc1,APXWTOJVYSVWJO-UHFFFAOYSA-N
Cn1cc(-c2nnc(SCCCN3CC4CCN(c5ccc(C(F)(F)F)cc5)C4C3)n2C)cn1,JCZQORKBTOWEKS-UHFFFAOYSA-N
COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccccc2OC)CC1,BTRXHJYIVCIJKZ-UHFFFAOYSA-N
COc1ccc(C2CN(CCc3ccc(OC)c(OC)c3)CC2CNC(=O)c2cccc(Cl)c2)cc1,IHXFHHOZRJEQBX-UHFFFAOYSA-N
COc1ccncc1-c1nnc(SCCCN2CCc3ccc(-c4cc(C)on4)cc3CC2)n1C,JGNGKLKQXQRTSR-UHFFFAOYSA-N
O=C(C1CNCCC1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2ccc(OC(F)F)cc2)c2cccc(F)c12)C1CC1,XHUFNAKJPMHBAE-UHFFFAOYSA-N
CC(C)(C)C#Cc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,HBGLVJABBICLQC-RUZDIDTESA-N
Cc1cc(=O)oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,NAIAJYNMEREGMG-UHFFFAOYSA-N
COc1ccc(-c2nnc(SCCCN3CCc4ccc(-c5cc(C)on5)cc4CC3)n2C)cn1,OHAOVJVRDRFORL-UHFFFAOYSA-N
COc1ccc(Cn2c(N3CCC(N(C)C)CC3)nc3ccccc32)cc1,GIEBQTVDYXTBCS-UHFFFAOYSA-N
COc1ccc(OCCCc2cccc(CCCOc3ccc(OC)cc3)[n+]2C)cc1,ZARKHSFEAGMUCN-UHFFFAOYSA-N
FC(F)(F)c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)cc1,PXBQRFJOOPDOGZ-FYYLOGMGSA-N
COc1ccc(C(=O)C2CCN(CCCc3ccccc3)CC2)cc1,JILUFGZBEDOXNA-UHFFFAOYSA-N
Fc1ccc(Cn2c(N3CCC(n4cccc4)CC3)nc3ccccc32)cc1,NAGKIWFBALBSMD-UHFFFAOYSA-N
Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)c1,OGHYHQNLVCSUMW-UHFFFAOYSA-N
C[n+]1c(C#Cc2ccc(-c3ccc(O)cc3)cc2)cccc1C#Cc1ccc(-c2ccc(O)cc2)cc1,FALQKBODBYJSPD-UHFFFAOYSA-O
Cc1c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)cnn1-c1ccc(Cl)c(Cl)c1,PPHJOGOEUDGEOR-QGZVFWFLSA-N
O=C(N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccno1,LHFRREYTABIJEO-QFIPXVFZSA-N
CCNC(=O)NCCCOc1cc(CCCOC)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,QSMZHNDKHVVMTF-XDSPJLLDSA-N
Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,NCDCQNWXYJMYAZ-UHFFFAOYSA-N
CCCCC1(CCCC)NC(c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,FOBFICSYUINKAA-UHFFFAOYSA-N
O=S(=O)(c1ccc(Cl)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,BXUOVUWILQWARZ-UHFFFAOYSA-N
O=c1nc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc2n1CC(F)(F)F,PHCHRPWAMGPRTQ-UHFFFAOYSA-N
Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2ccc(C(F)(F)F)cc2)C3)n1C,UKPYAHVTVCYHSG-UHFFFAOYSA-N
CC1=NC2=[N+](CCCC2O)C(=O)C1CC[N+]1CCC(c2noc3cc(F)ccc23)CC1,PXOYRWCRFQHIQO-UHFFFAOYSA-N
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCO3)N1CC[C@@H](NCc3cncn3C2)C1=O,OBKQMZCTGOCMFK-FGZHOGPDSA-N
N#Cc1ccc(Cn2cncc2CC[N+]C2CCN(c3ccccc3)C2=O)cc1,CRIJDVAOEINGLM-UHFFFAOYSA-N
CC1=NC2=[N+](CCC[C@H]2O)C(=O)[C@@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,IFJXTHMUQNPIKI-IEBWSBKVSA-N
